vm_id,subscription_id,deployment_id,timestamp_vm_created,timestamp_vm_deleted,max_cpu,avg_cpu,p95_max_cpu,vm_category,vm_virtual_core_count_bucket,vm_memory_gb_bucket,duration
c3TD5XaZ2cO0c3WMvbIGvcEbz/NTvTakD3G5B5+VGhF8QgeQIZzTeNAh1g1tbM8z,BsDz2MjF6hTJ9cTgSY0iQ9oTZ8s2cd1MOBdohhcEWhKtf5LD98dOT8zlPgog9qC7,HOr4DkwgB0vY/6QJl/w3Ip2NOcgFVzDDyXBQ4rY0tmJ+GGQCY1i7KBm1kA/eaG/NLrgYsc4+NcXOZEAhMBFBog==,0,2591400,90.91897585535676,6.941173165897319,19.98765771860782,Interactive,4,8,2591400
4qIBJGJuNQBC83WD8jWIVwKU0W1JiIKSqIW23c19FI9s6BMkNpU5vMHS9X5fA28T,Od+648kXhgKnQXJ5kd1D/qV2ZArdlHso2obf1ao5awu1d9QPN3ogrZIso67aoPzu,bOpL1j/heogv9zmaqHpuqvzLP0G+95TJhpmsChjeMy/3eJc31fMflzKEOcHVKMk4KvdMw9TFX2DPKYRsv+dYpQ==,0,2591400,98.70698299851936,16.799444917193455,98.4121696167591,Interactive,4,8,2591400
0C2/Lyru33jG+31TfMAgf5NmW/xpBNWPH4+NRRxq2emjsAava7nUvc4JIc83pWSn,+qvP95TnZH/krjwDibsFWpCk3DjpkHZl5pUASwYWXU1RD8AXmKvDE2J6GHy8ajBq,dMgC9dZi2njNEnmb/+Qj+u9mktRLeWm3b49WsR/K3ZCJzx0R9uIutORync675DpjRtAD1C3C9n5LrCqQPrPluw==,0,2591400,97.23457979099646,2.623719934385058,27.822932851791805,Delay-insensitive,4,8,2591400
2Bs30ALHLrRAylNrwH1lgSZtjNr4HQxZP1MqNIN7JTrOPmYaKhga1+QSxSUAIctc,LoTNylwuP6YJ/K/2BREwrQNzP1tgu4rxliJN6EYwlQFzDh7HMjO3ceJJSknWjHHc,RPWWKP+nqEjX3e5d+e5SDG+PoOi+2545cmeeMJjWFg6aO3s8R4W6FNl3Lrelz87qtsh6seLLZ1V6F0orl1agfg==,0,2591400,98.5149166823286,13.218287683641126,77.15959258729579,Delay-insensitive,2,2,2591400
jjIrBdmdLNXK6UBu8ytolsT4RLAUBweEaCGTBQ7LMoVU46q7BKoH4q8uZpgDYB3n,y+NHEVXjsQI8SLLmwL/3gL/otLxtAidXk1EOXr/x7ZyzqY6ACeguAukkkHTqWXtb,PmNhfXfvGLnECO1r/VDwAKRUCErvjJk0oW+lnz4tFT0dNASxuXexDx0R121UrjgdatY5yRzaoxG1ku8X+OhH+g==,0,2591400,92.9978687669974,0.6292433876243589,14.372740247638593,Delay-insensitive,8,32,2591400
DYJ1xbJtNSxUxHjZsFqAd3li3+WWMzTDdhzLjlDFNH8+58xebFD4TUWKsnRFgZel,NTFi2sHCyD8qOcIfQuQiMZUJkXvNLE4z1J+arND1wXOVZrzvYAZhJ7SY9RcWE9ce,TvnFdv3IOLE/X2VUpo2Zz6r17lw91mM4dD7siIG6WHK1bkbQzuCdJx7+ugHURUsD1LKlP4XTpPEX5IcNCZInnA==,0,2591400,86.16990365732684,3.3313440815513897,7.008434008749147,Delay-insensitive,2,2,2591400
myswEt8tS5iSfVjWdJGaTmIvWRoLlo2Q29ugBxpl2M/xxm32zycqSzD7q5GCvAr4,5a3z0uk17o9q0vIzRxg+nHpTzLM6YB+rx9r1owPDOg5pYVYwwIk175Spax/22Z3/,GEX1n0cbcAqy4mwr43vJFs4mmAIGvA7IbTKK5WDDL4Yci0KON0rUngspVwF8twlIQVPNkcGx4cG57bm4jVxTRA==,0,2591400,74.45968007091977,4.929991131505344,8.27814454163588,Interactive,2,2,2591400
nHUD3vu3J1A9FYCqZlVyK8ObRaaqPjAYyi9lemk+QYqmzG8MweA8ergNLTYY3Nvy,BWIVfH8ZQlb+FPprVvGgGnqjWYGlZzcC02zzniHuQEpXrfk06kzniZhiy44FMoxI,RAThEFnJWdlFaMPh9LW6YZsNlZhBqUhsI6HI9OEftn3lHM+1eGnysNftQNFASIzN6QMHEEYIMmF3SJufhLR2BQ==,0,2591400,88.41752645249012,2.9479013087419883,10.072793590473909,Interactive,2,4,2591400
0nJ2AKiTucySGmvhwRmWmrh+BKaaqYdiEeJ0U8ax5ATXGKTOrA+8+bTVbUXgNz8K,5IYRMMEGgSKMau0ToOSdPSE2QFCNkqMIV0ZVglq2X586xfEWXwzZsdLJFuqwBeSe,j4g6dlm2/pOYc29PN3lHWkHFMv5xLZHvshqADr7ZvUcN0VAgB1g9001ptdauj2S7E9auahyinpDaAlGdYg3I6g==,0,2591400,65.53294037087502,1.43328692375274,8.985361626928887,Delay-insensitive,4,32,2591400
RrBUEftVwLCNqqOwahKah1cL1qszswoz4UyvWuNLvBE7b3xsOjLl0Qdzh8EwmfAO,I4+i8KBmyc8F+Gi0lPfaY+ua0VHCpOcJKN0glrqoTqBJAGaBRNBwYNtXW/RFa8Jk,96Ub6cHRLJ+pMt2vZNfzTolMyHVCLg0Ddqs8n6PO4xf73mkLZ/G8pH4+WMwIRPL5NdKwjRFDD9sLWOOmH/A+ng==,0,2591400,99.4555544136176,58.28930172887502,98.73170517249525,Interactive,2,4,2591400
